edinet_code,sec_code,filer_name,field,value,precision,source,source_url,source_qid,query,retrieved_at,notes,error
E35510,4882,株式会社ペルセウスプロテオミクス,date_of_establishment,2001-02-01,date,wikipedia,https://ja.wikipedia.org/wiki/%E3%83%9A%E3%83%AB%E3%82%BB%E3%82%A6%E3%82%B9%E3%83%97%E3%83%AD%E3%83%86%E3%82%AA%E3%83%9F%E3%82%AF%E3%82%B9,,ペルセウスプロテオミクス,2026-08-15T07:57:18Z,Wikipedia infobox 設立,
E35516,4498,サイバートラスト株式会社,date_of_establishment,1995-09-19,date,wikidata,https://www.wikidata.org/wiki/Q5197864,Q5197864,,2026-08-15T07:57:14Z,Wikidata P571,
E35534,7095,株式会社Ｍａｃｂｅｅ　Ｐｌａｎｅｔ,date_of_establishment,2015,year,wikipedia,https://ja.wikipedia.org/wiki/Macbee%20Planet,,Macbee Planet,2026-08-15T07:57:18Z,Wikipedia infobox 設立,
E35554,7689,株式会社コパ・コーポレーション,date_of_establishment,1998-10-21,date,wikidata,https://www.wikidata.org/wiki/Q124037792,Q124037792,,2026-08-15T07:57:14Z,Wikidata P571,
E35562,7094,株式会社ＮｅｘＴｏｎｅ,date_of_establishment,2000-09,month,wikidata,https://www.wikidata.org/wiki/Q11287996,Q11287996,,2026-08-15T07:57:14Z,Wikidata P571,
E35563,7096,株式会社ステムセル研究所,date_of_establishment,1999-08-05,date,wikidata,https://www.wikidata.org/wiki/Q27017050,Q27017050,,2026-08-15T07:57:14Z,Wikidata P571,
E35568,4932,株式会社アルマード,date_of_establishment,2000-10-18,date,wikipedia,https://ja.wikipedia.org/wiki/%E3%82%A2%E3%83%AB%E3%83%9E%E3%83%BC%E3%83%89,,アルマード,2026-08-15T07:57:18Z,Wikipedia infobox 設立,
E35578,4495,株式会社アイキューブドシステムズ,date_of_establishment,2001,year,wikipedia,https://ja.wikipedia.org/wiki/%E3%82%A2%E3%82%A4%E3%82%AD%E3%83%A5%E3%83%BC%E3%83%96%E3%83%89%E3%82%B7%E3%82%B9%E3%83%86%E3%83%A0%E3%82%BA,,アイキューブドシステムズ,2026-08-15T07:57:18Z,Wikipedia infobox 設立,
E35587,6230,ＳＡＮＥＩ株式会社,date_of_establishment,1960-12-21,date,wikipedia,https://ja.wikipedia.org/wiki/SANEI,,SANEI,2026-08-15T07:57:18Z,Wikipedia infobox 設立,
E35614,2991,株式会社ランドネット,date_of_establishment,1999-09-29,date,wikipedia,https://ja.wikipedia.org/wiki/%E3%83%A9%E3%83%B3%E3%83%89%E3%83%8D%E3%83%83%E3%83%88%20%28%E4%BC%81%E6%A5%AD%29,,ランドネット (企業),2026-08-15T07:57:18Z,Wikipedia infobox 設立,
E35631,2986,株式会社ＬＡホールディングス,date_of_establishment,1990-12-15,date,wikidata,https://www.wikidata.org/wiki/Q11347681,Q11347681,,2026-08-15T07:57:14Z,Wikidata P571,
E35632,4499,株式会社Ｓｐｅｅｅ,date_of_establishment,2007-11,month,wikidata,https://www.wikidata.org/wiki/Q20045144,Q20045144,,2026-08-15T07:57:14Z,Wikidata P571,
E35766,7695,株式会社交換できるくん,date_of_establishment,2026,year,web_search,https://www.sunrefre.jp/,,株式会社交換できるくん site,2026-08-15T08:13:22Z,web page / search snippet 設立,
E35767,7352,株式会社ＴＷＯＳＴＯＮＥ＆Ｓｏｎｓ,date_of_establishment,2013-10-02,date,wikidata,https://www.wikidata.org/wiki/Q56348545,Q56348545,,2026-08-15T07:57:14Z,Wikidata P571,
E35790,7353,ＫＩＹＯラーニング株式会社,date_of_establishment,2010-01-04,date,wikipedia,https://ja.wikipedia.org/wiki/KIYO%E3%83%A9%E3%83%BC%E3%83%8B%E3%83%B3%E3%82%B0,,KIYOラーニング,2026-08-15T07:57:18Z,Wikipedia infobox 設立,
E35797,9223,株式会社ＡＳＮＯＶＡ,date_of_establishment,2013-12-24,date,wikidata,https://www.wikidata.org/wiki/Q123678114,Q123678114,,2026-08-15T07:57:14Z,Wikidata P571,
E35810,7337,株式会社ひろぎんホールディングス,date_of_establishment,2020,year,wikipedia,https://ja.wikipedia.org/wiki/%E3%81%B2%E3%82%8D%E3%81%8E%E3%82%93%E3%83%9B%E3%83%BC%E3%83%AB%E3%83%87%E3%82%A3%E3%83%B3%E3%82%B0%E3%82%B9,,ひろぎんホールディングス,2026-08-15T07:57:18Z,Wikipedia infobox 設立,
E35821,4054,日本情報クリエイト株式会社,date_of_establishment,1994-08-01,date,wikipedia,https://ja.wikipedia.org/wiki/%E6%97%A5%E6%9C%AC%E6%83%85%E5%A0%B1%E3%82%AF%E3%83%AA%E3%82%A8%E3%82%A4%E3%83%88,,日本情報クリエイト,2026-08-15T08:40:44Z,Wikipedia infobox 設立,
E35824,4055,ティアンドエスグループ株式会社,date_of_establishment,2016-11-01,date,wikipedia,https://ja.wikipedia.org/wiki/%E3%83%86%E3%82%A3%E3%82%A2%E3%83%B3%E3%83%89%E3%82%A8%E3%82%B9%E3%82%B0%E3%83%AB%E3%83%BC%E3%83%97,,ティアンドエスグループ,2026-08-15T07:57:18Z,Wikipedia infobox 設立,
E35827,4053,株式会社Ｓｕｎ　Ａｓｔｅｒｉｓｋ,date_of_establishment,2013,year,wikipedia,https://ja.wikipedia.org/wiki/Sun%20Asterisk,,Sun Asterisk,2026-08-15T07:57:18Z,Wikipedia infobox 設立,
E35841,4056,ニューラルグループ株式会社,date_of_establishment,2018-01-22,date,wikipedia,https://ja.wikipedia.org/wiki/%E3%83%8B%E3%83%A5%E3%83%BC%E3%83%A9%E3%83%AB%E3%82%B0%E3%83%AB%E3%83%BC%E3%83%97,,ニューラルグループ,2026-08-15T07:57:18Z,Wikipedia infobox 設立,
E35908,7358,株式会社ポピンズ,date_of_establishment,2020-09,month,wikipedia,https://ja.wikipedia.org/wiki/%E3%83%9D%E3%83%94%E3%83%B3%E3%82%BA%20%28%E3%82%A2%E3%82%A4%E3%83%89%E3%83%AB%E3%82%B0%E3%83%AB%E3%83%BC%E3%83%97%29,,ポピンズ (アイドルグループ),2026-08-15T08:40:44Z,Wikipedia infobox 設立,
E35911,4058,トヨクモ株式会社,date_of_establishment,2010-08,month,wikidata,https://www.wikidata.org/wiki/Q17224211,Q17224211,,2026-08-15T07:57:14Z,Wikidata P571,
E35928,4933,株式会社Ｉ－ｎｅ,date_of_establishment,2007,year,wikipedia,https://ja.wikipedia.org/wiki/I-ne,,I-ne,2026-08-15T07:57:18Z,Wikipedia infobox 設立,
E35930,4060,ｒａｋｕｍｏ株式会社,date_of_establishment,2004,year,wikipedia,https://ja.wikipedia.org/wiki/Rakumo,,Rakumo,2026-08-15T07:57:18Z,Wikipedia infobox 設立,
E35932,7692,株式会社アースインフィニティ,date_of_establishment,2002-07-18,date,wikipedia,https://ja.wikipedia.org/wiki/%E3%82%A2%E3%83%BC%E3%82%B9%E3%82%A4%E3%83%B3%E3%83%95%E3%82%A3%E3%83%8B%E3%83%86%E3%82%A3,,アースインフィニティ,2026-08-15T07:57:18Z,Wikipedia infobox 設立,
E35945,4059,株式会社まぐまぐ,date_of_establishment,1999-01,month,wikidata,https://www.wikidata.org/wiki/Q11278197,Q11278197,,2026-08-15T07:57:14Z,Wikidata P571,
E35959,4012,株式会社アクシス,date_of_establishment,1988,year,wikidata,https://www.wikidata.org/wiki/Q311718,Q311718,,2026-08-15T08:40:42Z,Wikidata P571,
E35967,4013,勤次郎株式会社,date_of_establishment,1981-04,month,wikidata,https://www.wikidata.org/wiki/Q106035526,Q106035526,,2026-08-15T07:57:14Z,Wikidata P571,
E35993,7356,Ｒｅｔｔｙ株式会社,date_of_establishment,2010-11-15,date,wikidata,https://www.wikidata.org/wiki/Q115035752,Q115035752,,2026-08-15T07:57:14Z,Wikidata P571,
E36002,4172,Ｈｉクラテス株式会社,date_of_establishment,1978-03-01,date,wikidata,https://www.wikidata.org/wiki/Q102378714,Q102378714,,2026-08-15T07:57:14Z,Wikidata P571,
E36031,7790,株式会社バルコス,date_of_establishment,1991-05-01,date,wikidata,https://www.wikidata.org/wiki/Q18338898,Q18338898,,2026-08-15T07:57:14Z,Wikidata P571,
E36046,4934,プレミアアンチエイジング株式会社,date_of_establishment,2009,year,wikipedia,https://ja.wikipedia.org/wiki/%E3%83%97%E3%83%AC%E3%83%9F%E3%82%A2%E3%82%A2%E3%83%B3%E3%83%81%E3%82%A8%E3%82%A4%E3%82%B8%E3%83%B3%E3%82%B0,,プレミアアンチエイジング,2026-08-15T07:57:18Z,Wikipedia infobox 設立,
E36070,4015,ペイクラウドホールディングス株式会社,date_of_establishment,2006-08,month,wikidata,https://www.wikidata.org/wiki/Q11349867,Q11349867,,2026-08-15T07:57:14Z,Wikidata P571,
E36078,7357,株式会社ジオコード,date_of_establishment,2005-02-14,date,wikidata,https://www.wikidata.org/wiki/Q17211162,Q17211162,,2026-08-15T07:57:14Z,Wikidata P571,
E36086,4167,株式会社ココペリ,date_of_establishment,2014-05,month,wikipedia,https://ja.wikipedia.org/wiki/%E3%82%B3%E3%82%B3%E3%83%9A%E3%83%AA,,ココペリ,2026-08-15T08:40:44Z,Wikipedia infobox 設立,
E36091,6612,バルミューダ株式会社,date_of_establishment,2003-03,month,wikidata,https://www.wikidata.org/wiki/Q17222008,Q17222008,,2026-08-15T07:57:14Z,Wikidata P571,
E36098,6229,株式会社オーケーエム,date_of_establishment,1962-05-31,date,wikipedia,https://ja.wikipedia.org/wiki/%E3%82%AA%E3%83%BC%E3%82%B1%E3%83%BC%E3%82%A8%E3%83%A0,,オーケーエム,2026-08-15T07:57:18Z,Wikipedia infobox 設立,
E36102,1786,オリエンタル白石株式会社,date_of_establishment,1952-10-21,date,wikidata,https://www.wikidata.org/wiki/Q11292569,Q11292569,,2026-08-15T07:57:14Z,Wikidata P571,
E36129,4884,クリングルファーマ株式会社,date_of_establishment,2001,year,wikidata,https://www.wikidata.org/wiki/Q104480918,Q104480918,,2026-08-15T07:57:14Z,Wikidata P571,
E36130,4169,ＥＮＥＣＨＡＮＧＥ株式会社,date_of_establishment,2015-04-27,date,wikipedia,https://ja.wikipedia.org/wiki/ENECHANGE,,ENECHANGE,2026-08-15T07:57:18Z,Wikipedia infobox 設立,
E36132,7360,株式会社オンデック,date_of_establishment,2007-12-28,date,wikipedia,https://ja.wikipedia.org/wiki/%E3%82%AA%E3%83%B3%E3%83%87%E3%83%83%E3%82%AF,,オンデック,2026-08-15T07:57:18Z,Wikipedia infobox 設立,
E36133,4935,株式会社リベルタ,date_of_establishment,1976-12-21,date,wikidata,https://www.wikidata.org/wiki/Q3831745,Q3831745,,2026-08-15T08:40:42Z,Wikidata P571,
E36140,9145,株式会社ビーイングホールディングス,date_of_establishment,1986-09-17,date,wikidata,https://www.wikidata.org/wiki/Q131566838,Q131566838,,2026-08-15T07:57:14Z,Wikidata P571,
E36172,4171,株式会社グローバルインフォメーション,date_of_establishment,1995-01,month,wikipedia,https://ja.wikipedia.org/wiki/%E3%82%B0%E3%83%AD%E3%83%BC%E3%83%90%E3%83%AB%E3%82%A4%E3%83%B3%E3%83%95%E3%82%A9%E3%83%A1%E3%83%BC%E3%82%B7%E3%83%A7%E3%83%B3,,グローバルインフォメーション,2026-08-15T07:57:18Z,Wikipedia infobox 設立,
E36173,7359,株式会社東京通信グループ,date_of_establishment,2026-12,month,web_search,https://tokyo-tsushin.com/,,株式会社東京通信グループ site,2026-08-15T08:13:48Z,web page / search snippet 設立,
E36190,4887,サワイグループホールディングス株式会社,date_of_establishment,2021-04-01,date,wikidata,https://www.wikidata.org/wiki/Q121504379,Q121504379,,2026-08-15T07:57:14Z,Wikidata P571,
E36223,9248,人・夢・技術グループ株式会社,date_of_establishment,2021-10-01,date,wikipedia,https://ja.wikipedia.org/wiki/%E4%BA%BA%E3%83%BB%E5%A4%A2%E3%83%BB%E6%8A%80%E8%A1%93%E3%82%B0%E3%83%AB%E3%83%BC%E3%83%97,,人・夢・技術グループ,2026-08-15T07:57:18Z,Wikipedia infobox 設立,
E36261,4193,株式会社ファブリカホールディングス,date_of_establishment,1994-11,month,wikidata,https://www.wikidata.org/wiki/Q11332017,Q11332017,,2026-08-15T07:57:14Z,Wikidata P571,
E36321,4936,株式会社アクシージア,date_of_establishment,2011-12-21,date,wikidata,https://www.wikidata.org/wiki/Q107745672,Q107745672,,2026-08-15T07:57:14Z,Wikidata P571,
E36322,4175,株式会社ｃｏｌｙ,date_of_establishment,2014-02-03,date,wikidata,https://www.wikidata.org/wiki/Q94999785,Q94999785,,2026-08-15T07:57:14Z,Wikidata P571,
E36351,4176,株式会社ココナラ,date_of_establishment,2012-01-04,date,wikidata,https://www.wikidata.org/wiki/Q17991276,Q17991276,,2026-08-15T07:57:14Z,Wikidata P571,
E36367,7374,株式会社コンフィデンス・インターワークス,date_of_establishment,2014-08,month,wikidata,https://www.wikidata.org/wiki/Q118696225,Q118696225,,2026-08-15T07:57:14Z,Wikidata P571,
E36368,6614,株式会社シキノハイテック,date_of_establishment,1975-01-29,date,wikidata,https://www.wikidata.org/wiki/Q11307074,Q11307074,,2026-08-15T07:57:14Z,Wikidata P571,
E36393,9346,株式会社ココルポート,date_of_establishment,2012-01-05,date,wikidata,https://www.wikidata.org/wiki/Q28686723,Q28686723,,2026-08-15T07:57:14Z,Wikidata P571,
E36406,7343,ブロードマインド株式会社,date_of_establishment,1988-04-17,date,wikipedia,https://ja.wikipedia.org/wiki/%E3%83%96%E3%83%AD%E3%83%BC%E3%83%89%E3%83%9E%E3%82%A4%E3%83%B3%E3%83%89,,ブロードマインド,2026-08-15T08:40:44Z,Wikipedia infobox 設立,
E36421,9235,売れるネット広告社グループ株式会社,date_of_establishment,2010-01-20,date,wikipedia,https://ja.wikipedia.org/wiki/%E5%A3%B2%E3%82%8C%E3%82%8B%E3%83%8D%E3%83%83%E3%83%88%E5%BA%83%E5%91%8A%E7%A4%BE%E3%82%B0%E3%83%AB%E3%83%BC%E3%83%97,,売れるネット広告社グループ,2026-08-15T07:57:18Z,Wikipedia infobox 設立,
E36431,7363,株式会社ベビーカレンダー,date_of_establishment,1991-04-05,date,wikidata,https://www.wikidata.org/wiki/Q124017419,Q124017419,,2026-08-15T07:57:14Z,Wikidata P571,
E36435,7698,株式会社アイスコ,date_of_establishment,1948-05,month,wikidata,https://www.wikidata.org/wiki/Q20042871,Q20042871,,2026-08-15T07:57:14Z,Wikidata P571,
E36460,4072,株式会社電算システムホールディングス,date_of_establishment,2021-07-01,date,wikipedia,https://ja.wikipedia.org/wiki/%E9%9B%BB%E7%AE%97%E3%82%B7%E3%82%B9%E3%83%86%E3%83%A0%E3%83%9B%E3%83%BC%E3%83%AB%E3%83%87%E3%82%A3%E3%83%B3%E3%82%B0%E3%82%B9,,電算システムホールディングス,2026-08-15T07:57:18Z,Wikipedia infobox 設立,
E36464,7368,表示灯株式会社,date_of_establishment,1967-02-21,date,wikidata,https://www.wikidata.org/wiki/Q11626467,Q11626467,,2026-08-15T07:57:14Z,Wikidata P571,
E36466,2933,株式会社紀文食品,date_of_establishment,1947-09-26,date,wikidata,https://www.wikidata.org/wiki/Q11605066,Q11605066,,2026-08-15T07:57:14Z,Wikidata P571,
E36484,4194,ビジョナル株式会社,date_of_establishment,2007-08,month,wikipedia,https://ja.wikipedia.org/wiki/%E3%83%93%E3%82%B8%E3%83%A7%E3%83%8A%E3%83%AB,,ビジョナル,2026-08-15T08:40:44Z,Wikipedia infobox 設立,
E36627,7791,ドリームベッド株式会社,date_of_establishment,1957-07-01,date,wikidata,https://www.wikidata.org/wiki/Q133119978,Q133119978,,2026-08-15T07:57:14Z,Wikidata P571,
E36638,7370,株式会社Ｅｎｊｉｎ,date_of_establishment,2007,year,wikidata,https://www.wikidata.org/wiki/Q11198358,Q11198358,,2026-08-15T07:57:14Z,Wikidata P571,
E36648,7373,株式会社アイドマ・ホールディングス,date_of_establishment,2008,year,wikipedia,https://ja.wikipedia.org/wiki/%E3%82%A2%E3%82%A4%E3%83%89%E3%83%9E%E3%83%BB%E3%83%9B%E3%83%BC%E3%83%AB%E3%83%87%E3%82%A3%E3%83%B3%E3%82%B0%E3%82%B9,,アイドマ・ホールディングス,2026-08-15T08:40:44Z,Wikipedia infobox 設立,
E36657,7318,セレンディップ・ホールディングス株式会社,date_of_establishment,2006,year,wikipedia,https://ja.wikipedia.org/wiki/%E3%82%BB%E3%83%AC%E3%83%B3%E3%83%87%E3%82%A3%E3%83%83%E3%83%97%E3%83%BB%E3%83%9B%E3%83%BC%E3%83%AB%E3%83%87%E3%82%A3%E3%83%B3%E3%82%B0%E3%82%B9,,セレンディップ・ホールディングス,2026-08-15T08:40:44Z,Wikipedia infobox 設立,
E36658,7126,グローバルスタイル株式会社,date_of_establishment,1949-04-26,date,wikipedia,https://ja.wikipedia.org/wiki/%E3%82%B0%E3%83%AD%E3%83%BC%E3%83%90%E3%83%AB%E3%82%B9%E3%82%BF%E3%82%A4%E3%83%AB,,グローバルスタイル,2026-08-15T07:57:18Z,Wikipedia infobox 設立,
E36659,4068,ベイシス株式会社,date_of_establishment,2000-07-19,date,wikipedia,https://ja.wikipedia.org/wiki/%E3%83%99%E3%82%A4%E3%82%B7%E3%82%B9%20%28%E3%82%A4%E3%83%B3%E3%83%95%E3%83%A9%29,,ベイシス (インフラ),2026-08-15T07:57:18Z,Wikipedia infobox 設立,
E36661,4199,ワンダープラネット株式会社,date_of_establishment,2012-09-03,date,wikidata,https://www.wikidata.org/wiki/Q55708732,Q55708732,,2026-08-15T07:57:14Z,Wikidata P571,
E36700,7381,株式会社ＣＣＩグループ,date_of_establishment,2021-10-01,date,wikipedia,https://ja.wikipedia.org/wiki/CCI%E3%82%B0%E3%83%AB%E3%83%BC%E3%83%97,,CCIグループ,2026-08-15T07:57:18Z,Wikipedia infobox 設立,
E36703,7380,株式会社十六フィナンシャルグループ,date_of_establishment,2021-10-01,date,wikipedia,https://ja.wikipedia.org/wiki/%E5%8D%81%E5%85%AD%E3%83%95%E3%82%A3%E3%83%8A%E3%83%B3%E3%82%B7%E3%83%A3%E3%83%AB%E3%82%B0%E3%83%AB%E3%83%BC%E3%83%97,,十六フィナンシャルグループ,2026-08-15T07:57:18Z,Wikipedia infobox 設立,
E36706,9147,ＮＩＰＰＯＮ　ＥＸＰＲＥＳＳホールディングス株式会社,date_of_establishment,2022-01-04,date,wikidata,https://www.wikidata.org/wiki/Q113693662,Q113693662,,2026-08-15T07:57:14Z,Wikidata P571,
E36707,7128,ユニソルホールディングス株式会社,date_of_establishment,2021-10-01,date,wikidata,https://www.wikidata.org/wiki/Q109594885,Q109594885,,2026-08-15T07:57:14Z,Wikidata P571,
E36711,9240,株式会社デリバリーコンサルティング,date_of_establishment,2003,year,wikipedia,https://ja.wikipedia.org/wiki/%E3%83%87%E3%83%AA%E3%83%90%E3%83%AA%E3%83%BC%E3%82%B3%E3%83%B3%E3%82%B5%E3%83%AB%E3%83%86%E3%82%A3%E3%83%B3%E3%82%B0,,デリバリーコンサルティング,2026-08-15T07:57:18Z,Wikipedia infobox 設立,
E36723,5076,インフロニア・ホールディングス株式会社,date_of_establishment,2021-10-01,date,wikidata,https://www.wikidata.org/wiki/Q109600021,Q109600021,,2026-08-15T07:57:14Z,Wikidata P571,
E36730,7350,株式会社おきなわフィナンシャルグループ,date_of_establishment,2021-10-01,date,wikipedia,https://ja.wikipedia.org/wiki/%E3%81%8A%E3%81%8D%E3%81%AA%E3%82%8F%E3%83%95%E3%82%A3%E3%83%8A%E3%83%B3%E3%82%B7%E3%83%A3%E3%83%AB%E3%82%B0%E3%83%AB%E3%83%BC%E3%83%97,,おきなわフィナンシャルグループ,2026-08-15T07:57:18Z,Wikipedia infobox 設立,
E36733,4376,株式会社くふうカンパニーホールディングス,date_of_establishment,2021-10-01,date,wikidata,https://www.wikidata.org/wiki/Q56449476,Q56449476,,2026-08-15T07:57:14Z,Wikidata P571,
E36750,6227,ＡＩメカテック株式会社,date_of_establishment,2016-07-01,date,wikidata,https://www.wikidata.org/wiki/Q134913417,Q134913417,,2026-08-15T07:57:14Z,Wikidata P571,
E36756,7130,ヤマエグループホールディングス株式会社,date_of_establishment,1950-04-27,date,wikidata,https://www.wikidata.org/wiki/Q11345109,Q11345109,,2026-08-15T07:57:14Z,Wikidata P571,
E36769,4360,株式会社マナック・ケミカル・パートナーズ,date_of_establishment,2021-10-01,date,wikipedia,https://ja.wikipedia.org/wiki/%E3%83%9E%E3%83%8A%E3%83%83%E3%82%AF%E3%83%BB%E3%82%B1%E3%83%9F%E3%82%AB%E3%83%AB%E3%83%BB%E3%83%91%E3%83%BC%E3%83%88%E3%83%8A%E3%83%BC%E3%82%BA,,マナック・ケミカル・パートナーズ,2026-08-15T08:40:44Z,Wikipedia infobox 設立,
E36795,4370,モビルス株式会社,date_of_establishment,2011-09-16,date,wikipedia,https://ja.wikipedia.org/wiki/%E3%83%A2%E3%83%93%E3%83%AB%E3%82%B9,,モビルス,2026-08-15T07:57:18Z,Wikipedia infobox 設立,
E36801,9241,株式会社フューチャーリンクネットワーク,date_of_establishment,2000-03-02,date,wikipedia,https://ja.wikipedia.org/wiki/%E3%81%BE%E3%81%84%E3%81%B7%E3%82%8C,,まいぷれ,2026-08-15T07:57:18Z,Wikipedia infobox 設立,
E36825,4889,株式会社レナサイエンス,date_of_establishment,2000,year,wikipedia,https://ja.wikipedia.org/wiki/%E3%83%AC%E3%83%8A%E3%82%B5%E3%82%A4%E3%82%A8%E3%83%B3%E3%82%B9,,レナサイエンス,2026-08-15T07:57:18Z,Wikipedia infobox 設立,
E36844,5858,株式会社ＳＴＧ,date_of_establishment,1982-06-21,date,wikidata,https://www.wikidata.org/wiki/Q124624454,Q124624454,,2026-08-15T07:57:14Z,Wikidata P571,
E36859,4264,株式会社セキュア,date_of_establishment,2002-10-16,date,wikipedia,https://ja.wikipedia.org/wiki/%E3%82%BB%E3%82%AD%E3%83%A5%E3%82%A2,,セキュア,2026-08-15T08:40:44Z,Wikipedia infobox 設立,
E36860,6522,株式会社アスタリスク,date_of_establishment,2011-04,month,wikidata,https://www.wikidata.org/wiki/Q11283454,Q11283454,,2026-08-15T08:40:42Z,Wikidata P571,
E36862,5075,アップコン株式会社,date_of_establishment,2027-01,month,web_search,http://www.upcon.co.jp/,,アップコン株式会社 site,2026-08-15T08:14:32Z,web page / search snippet 設立,
